wallet_address,risk_score,risk_category,first_seen_date,total_transaction_count,known_entity,sanctioned_flag,score_date
0xfrI3Zy9tBnjXG1F31ChCoW5Oh04ctqMndXqGUqVK,1,low,2022-04-29,643,Coinbase Hot Wallet,False,2025-03-14
Lmml4Umfc7SpXm627GqjSPziZKwMLi9JY1,16,low,2023-01-27,222,,False,2025-03-14
3tqhTTsX6qw0bjTCDy8b9rjswRz89UJePs,29,medium,2021-04-14,82,,False,2025-03-14
0xYl8yCJ6dkqi7eeoeMNpkH6YSkfKZ0dw3YR0Gh0xO,15,low,2022-04-09,43,,False,2025-03-14
bc1sJIXtHhD2zcL2GYxxBO2cyK9yVawjZnnVtJ9Hxy,13,low,2021-06-20,18,,False,2025-03-14
bc1PJANmSSa4Dhax0EFDSE7PnNbpmz2UeteTh17gdK,10,low,2021-01-25,74,Coinbase Hot Wallet,False,2025-03-14
0xrjSQEpYZiFESepSRcK3Oa4TaNcudlAppllZ3C4xw,25,low,2021-09-07,58,,False,2025-03-14
132sPMtGvEk4yrGo3omy3SLv6gtyP7gzL3,19,low,2021-12-21,89,,False,2025-03-14
0xk3Pr3b87nV1Mr2JUpMnL8YXHCQPhaCIBF9a61WoY,15,low,2024-12-07,7,,False,2025-03-14
1BqReGJAbe7zBmZx3B47y8Q1KXQxdsplvJ,2,low,2021-03-21,11,Major Exchange,False,2025-03-14
ltc1q4bWFCwO2dq7O6kkHJCxbGsGVMvVs58LovyjvbD,67,high,2022-10-23,64,,False,2025-03-14
1ZNnUBm1tWBNm3ERwyNVTWhGvG6GmEgqsL,12,low,2021-08-13,51,,False,2025-03-14
1QFbX1zfGrhN1hxnNqjtqVZdoVHRj6gYYf,0,low,2022-07-01,775,,False,2025-03-14
ltc1khl6JaWv7PRvT9yA9rJaS17rBKQOy8RY7zH5ApR,17,low,2022-06-27,29,,False,2025-03-14
0xLCAZBMAFMRyUpAmor9IbeT3OxKRhFsahZtVPHEcu,16,low,2022-03-20,20,,False,2025-03-14
0xNI50AOwkxgI1UJu7Vwg6aWuoIS9ppZrLzLAjhWaH,20,low,2024-07-11,13,Gemini,False,2025-03-14
LwhQauMTK90WUaCVVfPCRkzuzgVRwzrS4J,9,low,2024-07-07,91,Coinbase Hot Wallet,False,2025-03-14
1GZ22vwpxmz13CkpXyfPFl50BQ6b9mpOIT,0,low,2022-03-16,80,,False,2025-03-14
0x5XOW0dS4HM74GWkt8GURbdFbxFDyvcjFLXDVOaSK,49,medium,2024-09-23,733,,False,2025-03-14
3Vr9dfGoaPgrTvqYa32kZ1LVDy6Uhwucw3,13,low,2023-10-26,11,,False,2025-03-14
bc1u8dj20e8QjOLcyZyATC08DC8rPlDyahwSV5kSmz,55,high,2021-10-21,20,,False,2025-03-14
3sHlPKQJNpGuSC2YwOcukDmbP0NrHncoR2,23,low,2021-09-21,14,,False,2025-03-14
0x9ilxws7soXEdgVvee4r80qWeBSOwTRYoB7D3dyyg,5,low,2021-05-01,1172,,False,2025-03-14
bc1IBPBSLmHpwQZQLuSKvZeJRS6Vcfq1sCeWOnF7Po,64,high,2023-06-16,60,,False,2025-03-14
ltc1G58y8NRWG9GtmVuWtoGY6sgwABj8j7qZEQbHIRk,53,high,2023-12-07,51,,False,2025-03-14
1PEVski1weOnMD5Qnixvcth1W3EZJupa9u,44,medium,2022-08-02,1559,,False,2025-03-14
ltc1h6tKXJB1sdS4KL7MG7Xpc677LbW9HPDhtm16MAH,10,low,2021-09-16,2265,,False,2025-03-14
0x2bKFopbKGB7ziBQi5Xl3X7lDoLorkTd3jN0vFbWI,4,low,2021-01-19,6,,False,2025-03-14
1CRKRVTRrWhgRIotC6uTXp6nqJW5SHwyl8,23,low,2023-08-12,60,,False,2025-03-14
35FiuX07d52KLTFpP2PmU0kOr5ZTGrYeRK,19,low,2023-03-05,77,,False,2025-03-14
0xXwU7mltqTn6zt1nkX09llkeiFP64LQbnEBpq0kQo,75,high,2021-12-23,20,,False,2025-03-14
3THlNVC94rWKk9amaxGokd1lB32B6z2D9S,41,medium,2023-09-06,6,Coinbase Hot Wallet,False,2025-03-14
0xAqGB71mLLS5MsIqIEjAyOvEMfrdLeN8w4GjCsGWR,9,low,2024-09-05,2,,False,2025-03-14
MgXZxnsBmfuFwAAX07TjSBHEcV0CdEoUoA,4,low,2022-02-17,13,,False,2025-03-14
3jRqMzvDXfhR7VjbxmYopuPXxmlTCkwI1s,8,low,2022-01-20,11,,False,2025-03-14
0xJi7HahOodc4JWeOZbNdsr5pAqI3UMDu13FDrsG4f,29,medium,2022-07-11,7,,False,2025-03-14
M7S0SqiFrlB9dtPMerio4g31AWuxASJlgt,3,low,2021-11-27,466,,False,2025-03-14
L0c7NCs1fdsTasFPeKqi3qi38FRLgUeKKG,25,low,2024-11-22,3,,False,2025-03-14
bc1y91Y1o2Pkmv4s7eEODnuUpeWWIfrmXrp6WwcfH1,15,low,2023-11-04,597,,False,2025-03-14
1d65MFkbcjfXm66BdQy3JXKJTWyV9OmpdH,26,medium,2021-11-19,98,,False,2025-03-14
330p8icjDfVAH8v5MKeEVR6OuOTbw93aQZ,11,low,2023-02-25,51,,False,2025-03-14
bc1T18ZyFkR8cZ2AQmwdZaSA7BQFsikXvnFATNI4gD,33,medium,2024-03-06,15,,False,2025-03-14
1HNDXKSflk765MUu0RkkTN1UHfpvv3eeAQ,17,low,2024-05-26,151,,False,2025-03-14
3VzDBo4yFguz1PadMYhid3EQ4GSd3JJRoU,12,low,2024-10-02,133,,False,2025-03-14
3iewK2LheOzPEspm2VpuTdm0wgkFCeSkn9,15,low,2021-05-12,22,,False,2025-03-14
3CWMW1ItpQfePUDUcKpTKxlALoOBnpHHRb,0,low,2024-06-22,38,,False,2025-03-14
3xx06QZD0o1dn8JHfKJO1BvMHAySFSw2dG,5,low,2024-09-29,279,,False,2025-03-14
bc1BmmVnmtS63L4M9cmgqLRUMqroNPrJomvOoPZS8u,16,low,2023-06-13,34,Payment Processor,False,2025-03-14
0xNtQEE2uuOpAtW8rl2NRPvr4udhP1eUBdm2lKkInR,41,medium,2021-12-20,25,,False,2025-03-14
0xcasjXQPk8bMXGZEvlYMyluPp13O6xLVF0WoKFXcC,0,low,2022-03-10,156,,False,2025-03-14
0x4qDXviBkjqcMrIb59w4GF12oIDFIgIC3UJ2xSFXC,43,medium,2022-08-11,223,,False,2025-03-14
1ZAxOVzMKERVn07j3aW4p4SxZQwqgMgFVA,19,low,2024-08-05,14,Binance.US,False,2025-03-14
bc1ScaNvS0mh3JC6birE7Mc9rjdyJg3VKbbNIS5QTB,43,medium,2022-09-29,511,,False,2025-03-14
3vBRRqAO4ZqWiVDXcR6cnH2qNjRr4tURCO,10,low,2022-12-21,431,Kraken,False,2025-03-14
3m2ErcY3s589E0vZWrmbJw0vKvBeqXs67L,9,low,2024-04-01,24,Coinbase Hot Wallet,False,2025-03-14
0xaydckwv2qz2jCaQNrwMxBGWrX6HqpHH0tYdBW4Tf,9,low,2024-06-26,55,,False,2025-03-14
0xbui7covnMqTcDDp6I4Lpl4cbIj1yvpWE6EuznMeD,23,low,2022-08-24,279,,False,2025-03-14
0xi0fK54zoRCQRxaObonxHaoIsUJJhAf6j0HGCuVCH,64,high,2024-11-27,432,,False,2025-03-14
1QGRKxNE9gXq3CXts68m8iiw0274hwi3zZ,2,low,2023-08-24,6,,False,2025-03-14
148J8bKYfVFrIMTpEA09xsEoyn6XRewD8n,19,low,2021-11-02,115,,False,2025-03-14
3uCmOA4FcBF4Qxx9l9YiGEiiIhjRr7RNLs,7,low,2021-09-21,4,Kraken,False,2025-03-14
0xcoupAp4Fuvz3LnCU25p9VmWlTmJ9PMwQq8CNWaGr,4,low,2023-11-19,3,Gemini,False,2025-03-14
0xXuRmMElJ4WV14xS9lF934mbnfo6JhhWLCX0ChPWX,17,low,2023-03-26,6,,False,2025-03-14
bc11RZiQ4ZySk6aPvNjkFhpYHLtU3XBXhERkSOWQjm,44,medium,2023-10-23,51,,False,2025-03-14
bc1mgxD9UUyJVkeaqWrfpI0YRQsnDL4PZkSOzF9lxT,31,medium,2021-01-18,4,,False,2025-03-14
0xWuPyj7pBoVCwqQA0hi4Qhu7ljMuWZlRW9qtj6IL5,98,severe,2021-07-16,79,,True,2025-03-14
1qqDXNcmUqWACkP3HOGJg5g2HLe9OJsNP5,17,low,2021-11-09,164,,False,2025-03-14
0xibmL2IYKD1Hui4O2XO9X0NIirTKYaEn4gnXUTm41,22,low,2021-10-22,111,,False,2025-03-14
3wO0wk8dBjpUsxFT9chkVijRwEXwNgw8CZ,11,low,2024-11-07,55,,False,2025-03-14
0xItayByMMWe1Kn19FQGljCRW54mVcvQfLp44KhJjS,23,low,2024-09-27,185,,False,2025-03-14
0xiDJd6FqDz0zv9y5QhYarZOrRzRzhYqJQH8XRZpFo,11,low,2022-06-21,6,,False,2025-03-14
3IXaviBRomosMiBfvoURAgnH9stq83glpv,5,low,2023-03-19,26,,False,2025-03-14
36Ie1kTwnTtSsOsFhxRwaXENgkRHX4pEiV,10,low,2024-11-17,4,,False,2025-03-14
0xDdiAMGo5A0F5qS1gRoxti5lyfKQmCSjWoLhmreeZ,52,high,2024-04-29,25,,False,2025-03-14
1NK4FsN5B0YuODC3mSyqOSrQ2TS7aV52fi,4,low,2022-09-23,8,,False,2025-03-14
bc12SMyoy32OcvdzVdsojn9FjC0iY8KRlHKeCJKFGV,9,low,2021-08-05,75,,False,2025-03-14
0xCwxLDhedsGcUyrIe6ggpForxgMeiSZYOVePJYtP8,0,low,2021-01-24,18,,False,2025-03-14
1ldXnJQccGDukoZciZe5F0W0OxuGTEw5nt,10,low,2023-08-23,9,,False,2025-03-14
0x7S3AF4hu4ZfiSvcuHRFHnZjYqxRCjTQZMnHhhBkU,12,low,2021-04-21,15,Major Exchange,False,2025-03-14
0xAHUb9f0W10EG8xmUbG3Q6zmxIxTjynGJmpRtqnI2,5,low,2023-01-09,558,,False,2025-03-14
bc11mMV7qsIQwZzvYnVcaFXN2cLlT6FeDdiOuR7rWT,15,low,2023-05-18,26,,False,2025-03-14
0x6XEJ2J61jxrZuKWlrzy5EDMqr3a8LkW6gdfI6A9V,46,medium,2021-10-03,12,Major Exchange,False,2025-03-14
0x5CnlKQyRYcxQnrnZzzvSjP1QcWKVv3JVFJIApzlS,20,low,2021-01-17,8,Payment Processor,False,2025-03-14
ltc14WsTEL86lFdM4vXIVWkmygqdz5dWPjE2ZCnHEH4,3,low,2023-09-12,2,,False,2025-03-14
3NzUjTr5XGohlFYO137vRxx2X4ifzUnLwL,30,medium,2023-04-04,3,,False,2025-03-14
3lpu6YQNRYzKCsarbcvTNecs7iuDqQrdbH,20,low,2021-07-05,71,,False,2025-03-14
0xThpcdxo5dUmcttl583VWsSkS75wFxEfzASByAb87,25,low,2023-05-02,35,,False,2025-03-14
0xcwsGLOgsGqrTreyEjiD81el5a60jLTJrP2fMHcNl,7,low,2024-02-05,102,,False,2025-03-14
LlgIQtQwG09Of8UDER3mdvcLj5UTHgxJjG,5,low,2022-07-21,1081,Binance.US,False,2025-03-14
1jSm1AhowwNgXLVjt2HerQfIlYHVTziVdn,7,low,2023-05-28,29,,False,2025-03-14
1lYSfv0sdtfL95ogafBMU0cmzS0G9RZ48C,25,low,2023-09-17,206,Kraken,False,2025-03-14
MMVi9TDkeeHN4l5H2OwDMZxIqMGWDQPYDP,23,low,2023-04-27,18,,False,2025-03-14
1VB3DSGC6iCcJjNXd0X1UHXDCpwa9MYLQL,13,low,2022-03-17,44,Coinbase Hot Wallet,False,2025-03-14
ltc162M2lyFHLmWm4YmwrebLyyTrwWOKNjMYVb146WG,9,low,2022-04-04,11,,False,2025-03-14
0xFyuoTQrRIzCACjxDjuqHLjpVzsHFk7H7DTojiq2L,70,high,2021-06-05,69,,False,2025-03-14
3eoQWnE9v1mmlasnHeqSywewSLYI8bARDp,18,low,2022-08-02,14,,False,2025-03-14
3lUQjQe7ybSAkJkniyPHUkPxvkJbdgp55X,19,low,2022-03-07,114,,False,2025-03-14
bc1BEE6XCOqpDZrIIZEAki2J1rspmJNkeNGpnC3cMt,80,severe,2024-03-29,33,,False,2025-03-14
0xRRqZoG5ijkAZTL2ad0nPfOzHdZ56NM1SvIT1Kd9B,17,low,2023-07-04,214,Coinbase Hot Wallet,False,2025-03-14
bc1p2A6M6B5R7oujSH2khHTsdbkJl7HXCbEkDbiEQH,33,medium,2021-05-01,3,,False,2025-03-14
1TUtpRZIdMPATZv0KEADVs8gWXUdQEWjGO,19,low,2021-01-09,446,,False,2025-03-14
bc1SFampBJE0hcSY3upPIu0ZZHlrZf4gDWjqjbwan0,20,low,2022-06-11,32,,False,2025-03-14
0xzdfbZ3wFVVKVAvxfqWXSqBJQYTzpHsXDokoillYT,19,low,2022-06-17,414,,False,2025-03-14
0xqGhA6yiQQy6Zh17KWnRd73Ri4loFAlGsVBpJDi03,40,medium,2022-03-20,47,,False,2025-03-14
1ccvFWKtaI0DcBMhu4cPQX392xhBXexnWD,13,low,2022-03-25,151,Gemini,False,2025-03-14
0xr8iWopSWmZFtADFTmp5bK1yQtO9yz6fBjQZtAov2,6,low,2022-04-29,365,Gemini,False,2025-03-14
0xyTXbeencjPpSeotofvSg2HaWNxgWEj1GWU5lBvkf,18,low,2024-05-15,52,,False,2025-03-14
bc1OYQa3GbNWL8EWI0Rpd7UGYv6xrqFBEILlbsZoZp,41,medium,2023-12-06,88,,False,2025-03-14
Md2sjB2exkkWRzi8PA5J1B0uRq9wguREn2,32,medium,2021-06-01,56,Gemini,False,2025-03-14
ltc1fzRGia8LkQyGhcSFM15FocYHtCKwBn2rzPVnhxp,75,high,2021-04-22,7,Darknet Market,False,2025-03-14
0xrDSE0ePmmEfuSngu9UHsgeeZmw2beC0Ba7g2RbxN,34,medium,2023-08-31,147,,False,2025-03-14
3PmN85MPmYYeTOTdSs9gHw9X4VSiY2Qzil,15,low,2022-12-14,130,,False,2025-03-14
3tka1VssDNBiFGhnuS3CMsGPwQ6hKRb6Cr,9,low,2023-10-24,11,Major Exchange,False,2025-03-14
0xaINXW1nwgHmi6YhVj4sN9qneDsZnyeeEBl909y6L,17,low,2021-09-01,55,Major Exchange,False,2025-03-14
bc1I9DjuHfFwIU3FetfdgwreItrLUe45h9DOit9jT2,26,medium,2024-03-08,18,,False,2025-03-14
bc1uxf3LbrCkqRyf0Atz44L9x870Ar1mCbvM6Egk7z,49,medium,2023-05-18,19,Coinbase Hot Wallet,False,2025-03-14
LUk4hMZiaEfCHm6hd2icNJWJNBac1n7PXP,9,low,2021-07-05,30,,False,2025-03-14
MoRWJ8vKIB3EhNOhRYp4SjCDUySG4l9ro7,5,low,2023-08-30,105,,False,2025-03-14
bc1sQNEQbnLOeJcPAV8vbM3DbWR9JKxUIv0AlMg6CX,7,low,2023-03-10,163,Coinbase Hot Wallet,False,2025-03-14
bc1KsvJJ3QlPwKcfIzk1alEO91juN5WGanotxG36Gt,15,low,2022-05-29,225,Gemini,False,2025-03-14
0xoXSrUrwh1PGyTMA8PZVAqdzP8phwGNhtIH78U06v,17,low,2021-06-29,97,,False,2025-03-14
0xB8MU1FEHDcu15iYmHsbJD6aN6J73STyQn48mzFP8,19,low,2024-04-10,439,,False,2025-03-14
bc1J2tUjvyqvPSRRRrZrOLlGjU7EyKujhC3nraqw2s,18,low,2023-03-27,20,,False,2025-03-14
0xodg4rDEnvxIDaKLZJGYu0SIafre4grsrRJpG5zHd,45,medium,2023-06-09,2,,False,2025-03-14
0xjMgRAu4XRshBzbbZc3Gj8uBAGPvUx6cQ6B99FZ6k,1,low,2021-10-06,83,,False,2025-03-14
bc1qZlOONrBPYV3nP2ITnbuVpBMucP6O89g2kQm1pt,34,medium,2024-07-11,634,Kraken,False,2025-03-14
3bQ2tpl3kQMjYJworTE457A0K8VHHFmiuq,50,medium,2021-12-11,10,,False,2025-03-14
1jaFcHO1IWBdrZAOm8ZxnZlc9hwXLGGCac,31,medium,2023-11-06,157,,False,2025-03-14
0x8zjiWs4JuL8LH9aUqPyU7XtAkfwlPGrsqRmgxM0Q,6,low,2024-01-25,20,,False,2025-03-14
1G7TufcrMYYhgiPk8bE98K8R6Wa4jvyGLT,46,medium,2023-11-18,485,Coinbase Hot Wallet,False,2025-03-14
0xY5wslBm0B40wxdnPO9inwHS6RXfdupzZyCfZDrDn,3,low,2024-03-14,1051,Gemini,False,2025-03-14
MnMWaOsWqJrNP3xS8OWZfnyTp6bSq7cugH,10,low,2023-09-11,166,,False,2025-03-14
0xJG5y9HUZH7vQLXED6lvvBxNiqBExuPlI46jUoJIb,75,high,2023-01-23,6,,False,2025-03-14
0xorbH1MPpQP6ItX6rkXoodWYyFKPn8SRmav6XwMmP,30,medium,2022-11-03,7,Payment Processor,False,2025-03-14
0xmNj7nL3KHuReQyqc5h2bNPnnt4LTAMLXE1t7iY0g,21,low,2023-05-18,998,Kraken,False,2025-03-14
0xzmDfPZs7Aj0NVVZAGBrYxiz6HKdqpXEZ7UBDgdR7,12,low,2024-02-07,143,,False,2025-03-14
bc1PmRN7CprpRyX3ojw8sT77r3Oryz22vg8hwLWhnW,12,low,2021-12-22,412,Gemini,False,2025-03-14
bc1040Dyi8JROYQ3kULjyo3os8z0vYql0Xf12EYUtt,39,medium,2021-01-27,121,Kraken,False,2025-03-14
bc16SN5fulcVJmNfezAXWblI4OYBro42cdht1UntQ0,6,low,2024-12-03,281,,False,2025-03-14
0x9Dhj8afCfvKHz0FfaxJwNUwWR0LW7OmwX9h9xKAy,5,low,2022-11-25,17,Kraken,False,2025-03-14
0x4UUMYDPMUmIxAic1yRxjIoHYufj2s7iYpck3LugQ,22,low,2024-01-30,18,,False,2025-03-14
1aDasRmfg08nT3gH11iWAc8J7dlENvHakG,2,low,2023-01-31,423,,False,2025-03-14
0xdf3HXRlxnHRHHPYBGj2EdPhxIhiRfgNEsm81FUeS,21,low,2021-06-24,38,,False,2025-03-14
L6rnuW3ey2Zg65YZpAdxkB5kWS03hmWqJJ,9,low,2024-09-30,190,,False,2025-03-14
3GvzVdr1kRmNGoVYmjEI8uwDzipGjmKu62,67,high,2021-02-04,51,,False,2025-03-14
1llewmp9IRB6xNc2XTjc1B8jFpOTGREvZW,6,low,2023-10-03,1,,False,2025-03-14
0xZt2DNqhEHMuD2PcECWiQYq02kfvuDFoMzjavVsVh,7,low,2023-11-27,26,,False,2025-03-14
3R1mt3nv5t3LO1m9uN40lKzLNz6MvKwjpv,3,low,2024-07-11,93,Binance.US,False,2025-03-14
1FDGxptUjwTRJWSyTs8ULGNHWWPL6bGK8Y,22,low,2023-09-08,26,Kraken,False,2025-03-14
1e2VyUdw0RS1OkvF6zvT4nvCXVQH1buTAN,17,low,2024-09-14,115,Gemini,False,2025-03-14
1pfKjkxoiIip06LuIK8arefa8qA8bRt4TC,25,low,2023-03-01,45,Coinbase Hot Wallet,False,2025-03-14
bc1SVL8RMepcZao3LUpz5bYoTe7BuwnANn8jVW46tA,15,low,2024-02-20,10,,False,2025-03-14
3SEwLmXymmvK3QKzr6aOWhL5Bl6SpofZyd,18,low,2023-09-30,80,,False,2025-03-14
1utOTdfDI6innfmuE2i1ETMBHoPVSBTZ1o,73,high,2024-11-30,89,,False,2025-03-14
0xwRu0W0yqLbZDW3xmdLysAfhbi4B6tsVNE4KwsVUb,7,low,2022-03-30,4,,False,2025-03-14
0xfMapT9dWVsPW9amFOjrusashVSTEtaTKXe1nMGdS,25,low,2022-05-09,236,,False,2025-03-14
0xUCBinTR73ptm98rzKyLETmscPrOOrR89gJchW1o4,11,low,2023-08-09,35,,False,2025-03-14
1HkHwdlhINA2ENdW1kcTvJJki5OzGjIMTB,16,low,2023-05-29,71,,False,2025-03-14
0xvyNHgz1VaItn9PZfRSGLU0itjOq97wrwfPKyN3AP,20,low,2024-07-10,4,Coinbase Hot Wallet,False,2025-03-14
M1MDf6uqf5A8iYgqIbn4euxkDwvPdYMRHG,25,low,2022-10-14,7,,False,2025-03-14
0x1XnIt0f9DLaplq1Kw2xfexVLGIuCRcTAy7cPLApl,1,low,2022-12-19,10,,False,2025-03-14
0xOrKaB0Q86xGgKbHtwn6qcNyNInhOQnqPWhcIDLqf,4,low,2024-04-24,4,Major Exchange,False,2025-03-14
0x5NtrvvyeRrZoHQZ4GGVGImdBkehplmPZE9s0BBsF,63,high,2021-02-09,274,,False,2025-03-14
ltc19emKjCnJuUTqfOcAg8OT0pp1IFrrtI13JG825CM,100,severe,2022-06-10,230,,False,2025-03-14
0xNZU7pjFNb25mtu992yp4arpT9u63TXm3DKHwkfkm,28,medium,2022-10-06,1,,False,2025-03-14
0xToEYq5sCgXg8SXEsIJckHaz2juZWhK3gBMYsGtGD,8,low,2021-09-20,13,Major Exchange,False,2025-03-14
0xJwjivf1HNDBtPJtdYrlK6H1h9NlgBk8DH0uhYABc,23,low,2022-07-31,119,,False,2025-03-14
ltc1kH5EJSmhD7g2spvdFCmlbSC79zEOK2E4PWyi5Kt,16,low,2021-04-14,670,,False,2025-03-14
ltc1OsLlQIruNxH4nPEXzH6IfhOy7TQxXHTz1m5b0qi,31,medium,2025-01-01,29,,False,2025-03-14
17xB9pLg2zN0K3EmYvkA4PJp5iBJuotXya,51,high,2022-01-18,29,,False,2025-03-14
3mnEMkQwqqiiZRgqPgeQUc6BSp93EEbPY3,43,medium,2022-07-07,315,,False,2025-03-14
3O94NolKF6O9JKkiJG4nytCnVCEI4XV2Wg,14,low,2021-07-04,73,Kraken,False,2025-03-14
1tfGLudg2K4V8VCBL4wxyEBELIkScCYUv2,19,low,2021-12-18,43,Coinbase Hot Wallet,False,2025-03-14
3vKX2EMDRAFW0xb3zZaeqVxCKKUxRxu50g,98,severe,2021-10-31,153,,False,2025-03-14
LyFfnDIHfd6r6OqkbBjCGchCFyuRD5ebND,38,medium,2021-05-29,119,,False,2025-03-14
1B771W7LtAXHG3XnapunCoqsHe7z3u224Q,10,low,2021-06-11,58,,False,2025-03-14
bc19ndbPzaYlEhC01VdTk4SVfUsArdGlv5KwT5CHg9,28,medium,2021-06-01,79,,False,2025-03-14
1H2Ewzlgp47cucUPSATQ4SGvgBRFF7OhFc,13,low,2024-01-05,262,,False,2025-03-14
0xEYVq1AjLGASkzbqGHIIxjTlmsqqvvfSb27OWY8O6,0,low,2023-12-21,34,,False,2025-03-14
3hIhypp3Zk9fpASecOiPjVcqLh6QjQhqH2,24,low,2022-04-13,109,,False,2025-03-14
ltc1R69dqPnHEvgSSMxKuZCNvIeSStYIRQeeqjhmUqk,38,medium,2023-04-22,228,Gemini,False,2025-03-14
0xWs3PQiyWUA9PEfGbF2YK0pNXrnPRm67l3CHiQ2M8,20,low,2024-09-12,20,,False,2025-03-14
ltc14pu2xTdT2eHvfAKuQoRNrYSS2rGcP3Qmj3S3NLr,25,low,2022-04-22,442,,False,2025-03-14
0xq0lhWvPsbveR898szcA2SvVfR2fO2JBrXaK2wRQs,18,low,2023-09-10,8,Binance.US,False,2025-03-14
3cXl4LrDPMyhv9WFqmwSSqloe0f8plrY8m,9,low,2022-01-14,11,Kraken,False,2025-03-14
3iIeU0mPQVUHUdbgYDUfWXGeIqXyhshl5T,27,medium,2024-06-09,9,,False,2025-03-14
0xA2C9iofxIRZ1X2OqQpC9JVfwrBxvp6oaJmQVBVWD,4,low,2023-11-09,2,,False,2025-03-14
1rZCeICa9NVKdvCgkU2bQVVU4briAjGP3u,11,low,2021-11-13,469,,False,2025-03-14
3FzJEgkvYNbgnv4ZKdYXBxi4s4BwSP8NZc,16,low,2024-04-18,198,,False,2025-03-14
LbRSbCgFHMMXyqPDLQUHb6Wf9XhphkN7Di,48,medium,2024-04-14,13,Coinbase Hot Wallet,False,2025-03-14
0xEwzbF1f0oD0hkrChWgSRzvSXWasO292B8uoO8mpB,11,low,2024-02-07,46,,False,2025-03-14
Mnv4uB0apMiRQqHVW1gw662o4pdchUEbmc,17,low,2024-12-06,4,,False,2025-03-14
LZdF5xNuUNuO7gcGIJ8DykwwwUOFKPFinK,7,low,2021-02-11,52,,False,2025-03-14
3AEzG8K8QQ92b1E2DIm2elOZOmFoZ9lQLl,39,medium,2023-07-18,29,Kraken,False,2025-03-14
0xED3oVVL01dytkQmTGaKWB5ccnpZVDmTKFDbCWw3P,2,low,2021-03-12,37,,False,2025-03-14
0xIsec3K4gVFkJbqL8wjO89GhQBirosbvUstzg71PD,24,low,2023-01-26,194,,False,2025-03-14
bc1Jyvo999hKgGIV9Ab6Bq6rM3NNpd8B1FHbQkzh9Y,2,low,2022-09-12,18,,False,2025-03-14
bc1REtbSbpnSbOL4DP5SaWqSz8T22P7yym0HL0A3Ya,5,low,2023-08-07,247,,False,2025-03-14
0xqjv82qhM2XOuvqpIcKghpG9ydOq3bdwPknaVTBYW,50,medium,2022-04-11,64,,False,2025-03-14
1X8vV2ZgSv6gY2E9jbxuTPytEfYOKUzIon,67,high,2024-09-15,46,,False,2025-03-14
3xEs0rPizVegmp3AcfCh9dgSnpY2FEj3Ge,88,severe,2022-07-19,4734,Unknown,False,2025-03-14
ltc1os5VhGjAxQRx4ZX6m6SoPNmmWTNMcNwpBuJgYs5,24,low,2024-02-21,45,Coinbase Hot Wallet,False,2025-03-14
LAg8Pn6H0IWQjdhd7fslc7AMEhAcV2aLou,14,low,2022-11-26,19,,False,2025-03-14
LHIlmgIBbrv29sho24YnqVSBXQLisQfNpV,39,medium,2023-03-27,55,,False,2025-03-14
1i33IrLKifrjszr3C5Br3hVd0O3KYNENQt,3,low,2023-01-03,21,,False,2025-03-14
bc16y7LExrwOVXf26K2aLSFamUG3D9hM69MMfT81Sd,50,medium,2021-06-24,8,Binance.US,False,2025-03-14
1oefTsLK5uv9LbrUGbE4bmlyD6qThNVNfu,21,low,2022-05-21,33,,False,2025-03-14
30Ao52LKeIfamaB2nRrkkgtQXEspWtcHHY,42,medium,2024-10-10,113,,False,2025-03-14
3OIUluo4ir1BOzcRvEIFOvK66IFqwZGBkj,17,low,2023-09-02,286,Kraken,False,2025-03-14
0xjEbnMcfzjivmuc5qNJNsrjZitFVVBtbYHdskhHLb,14,low,2024-05-16,78,,False,2025-03-14
0xx3lHZHgm4zZFBR6SI0wLbLcEMavbhEFe7JqUUdts,26,medium,2024-01-12,55,,False,2025-03-14
0xcBWbwNXlFoSfaBDj9OlLKSD4ovhKDqmJsiaXXolU,30,medium,2023-12-06,28,,False,2025-03-14
bc14jK5ypQXHmOeUK7H67TtFx4wnuaqkl4tftLYwpX,35,medium,2022-09-15,2,,False,2025-03-14
0x0LI32UNOmrlXKriLEoTb8OHRh3LM07ntO983Ie2u,29,medium,2022-06-22,316,,False,2025-03-14
0xzublJN60EMO8wPPjhLc1ULiWyq4ZdxKY410Y1St3,55,high,2022-12-04,5,,False,2025-03-14
bc1aq0LHmm0k5C9DOxDs9BqGh9CnU91qj6tO5esnGF,1,low,2023-09-17,1603,,False,2025-03-14
0xLKqNZTooC3q8A3C9vd3YfIq0NKkAMNWX5rySeRTv,3,low,2023-06-25,1858,,False,2025-03-14
0xZ0h52F7V5uBjTYIKh7o80xMyIRppiMU7zndIOH3w,14,low,2023-09-25,55,,False,2025-03-14
bc1RjzwUcdvjpAhM0Fb6Ur2L1gtpkG5jEY9SjJ458p,14,low,2023-04-18,14,,False,2025-03-14
3ngcrHKAZNSvEaxtyFIWV6aR8zrpVGd1Xy,39,medium,2021-02-05,1124,,False,2025-03-14
ltc1ZBoyiKCY5RY0hL6TUllJeLUjgfQlNGgroXsnnkL,17,low,2022-07-22,133,Kraken,False,2025-03-14
0xNnws2zJqRArq07ZWXOBBkigh7PLsCfAMBYZexqSc,48,medium,2022-06-17,576,Gemini,False,2025-03-14
3VqnjLuJOB0DqiyfxJm44r8u6gXbaQ1E1x,21,low,2023-01-26,424,,False,2025-03-14
